variant_index,position,maf,beta,is_causal
1479,880975.0,0.11970000000000003,0.0,0
1480,881207.0,0.1733,0.0,0
1481,881424.0,0.0228,0.0,0
1482,881734.0,0.0185,0.0,0
1483,882293.0,0.05359999999999998,0.0,0
1484,882343.0,0.0536,0.0,0
1485,882658.0,0.05359999999999998,-0.0735403147251329,1
1486,882704.0,0.0536,0.0,0
1487,882764.0,0.0109,0.0,0
1488,882901.0,0.05359999999999998,0.0,0
1489,883180.0,0.05359999999999998,0.0,0
1490,883230.0,0.39049999999999996,0.0,0
1491,883722.0,0.0536,0.0,0
1492,883916.0,0.05359999999999998,0.0,0
1493,884165.0,0.0144,0.0,0
1494,884727.0,0.0969,0.0,0
1495,885069.0,0.0492,0.0,0
1496,885213.0,0.0346,0.0,0
1497,885227.0,0.0185,0.0,0
1498,885254.0,0.4172,0.0,0
1499,885398.0,0.4172,0.0,0
1500,886075.0,0.4163,0.0,0
1501,886090.0,0.1699,0.0,0
1502,886698.0,0.0517,0.0,0
1503,886845.0,0.0337,0.0,0
1504,886987.0,0.0385,0.0,0
1505,887460.0,0.0152,0.04913697555115288,1
1506,888112.0,0.0119,0.0,0
1507,888354.0,0.1551,0.0,0
1508,889167.0,0.4066,0.0,0
1509,889347.0,0.4699,0.0,0
1510,889929.0,0.0698,0.0,0
1511,890212.0,0.0337,0.0,0
1512,890425.0,0.0337,0.0,0
1513,891805.0,0.0107,0.0,0
1514,892127.0,0.251,0.0,0
1515,892738.0,0.0405,0.0,0
1516,893447.0,0.0339,0.0,0
1517,893698.0,0.2692,0.0,0
1518,894115.0,0.40990000000000004,0.0,0
1519,894505.0,0.40659999999999996,0.0,0
1520,894782.0,0.2659,0.0,0
1521,894804.0,0.0502,0.0,0
1522,895313.0,0.2172,0.0,0
1523,895574.0,0.1041,0.0,0
1524,896234.0,0.0225,0.0,0
1525,896560.0,0.0727,0.0,0
1526,896729.0,0.0502,0.0,0
1527,896744.0,0.0127,0.0,0
1528,897841.0,0.07269999999999999,0.0,0
1529,898023.0,0.0727,0.0,0
1530,898679.0,0.0127,0.0,0
1531,898931.0,0.0727,0.0,0
1532,899079.0,0.0727,0.0,0
1533,899492.0,0.07269999999999999,0.0,0
1534,900024.0,0.0144,0.0,0
1535,900211.0,0.1402,0.0,0
1536,900265.0,0.06000000000000005,0.0,0
1537,900797.0,0.0127,0.0,0
1538,901077.0,0.1644,0.0,0
1539,901262.0,0.0127,0.0,0
1540,901296.0,0.0185,0.03175754734072022,1
1541,901433.0,0.06,0.0,0
1542,901492.0,0.06,0.0,0
1543,901626.0,0.0294,0.003606475385693476,1
1544,901632.0,0.0612,0.0,0
1545,901646.0,0.1439,0.0,0
1546,901902.0,0.0612,0.0,0
1547,902047.0,0.38039999999999996,0.0,0
1548,902374.0,0.06,0.0,0
1549,902878.0,0.0711,0.0,0
1550,902956.0,0.0109,0.0,0
1551,903051.0,0.1206,0.0,0
1552,903106.0,0.1206,0.0,0
1553,904223.0,0.0102,0.0,0
1554,905288.0,0.0127,0.0,0
1555,905405.0,0.0148,0.0,0
1556,905878.0,0.0156,0.0,0
1557,906489.0,0.121,0.0,0
1558,907861.0,0.28600000000000003,0.0,0
1559,909411.0,0.1269,0.0,0
1560,911029.0,0.1346,0.0,0
1561,911190.0,0.1346,0.0,0
1562,911806.0,0.1631,0.0,0
1563,911989.0,0.1631,0.0,0
1564,912607.0,0.0574,0.0,0
1565,913074.0,0.0376,0.0,0
1566,913164.0,0.0171,0.0,0
1567,913302.0,0.0297,0.021721182177292866,1
1568,913777.0,0.1643,0.0,0
1569,915252.0,0.1884,0.0,0
1570,916120.0,0.1628,0.0,0
1571,916266.0,0.18679999999999997,0.0,0
1572,916705.0,0.1628,0.0,0
1573,916771.0,0.024,0.0,0
1574,917004.0,0.2254,0.0,0
1575,917089.0,0.1603,0.0,0
1576,917765.0,0.1013,0.0,0
1577,918252.0,0.118,0.0,0
1578,918325.0,0.18310000000000004,0.0,0
1579,918628.0,0.1773,0.0,0
1580,919577.0,0.0555,0.0,0
1581,922044.0,0.021,0.0,0
1582,923416.0,0.18379999999999996,0.0,0
1583,923776.0,0.0391,0.0,0
1584,924301.0,0.1593,0.0,0
1585,924689.0,0.0118,0.0,0
1586,927661.0,0.0132,0.0,0
1587,927949.0,0.1584,0.0,0
1588,928083.0,0.1651,0.0,0
1589,928893.0,0.15849999999999997,0.0,0
1590,929087.0,0.1242,0.0,0
1591,929264.0,0.0263,0.0,0
1592,929437.0,0.0166,0.0,0
1593,930034.0,0.0563,0.0,0
1594,930353.0,0.0377,0.0,0
1595,930456.0,0.01319999999999999,0.0,0
1596,930568.0,0.01319999999999999,0.0,0
1597,931158.0,0.1514,0.0,0
1598,931273.0,0.0132,0.0,0
1599,931788.0,0.0179,0.0,0
1600,932576.0,0.1251,0.0,0
1601,933107.0,0.03949999999999998,0.0,0
1602,933183.0,0.0105,0.0,0
1603,934464.0,0.0416,0.0,0
1604,935394.0,0.0132,0.0,0
1605,935747.0,0.0148,0.0,0
1606,936071.0,0.2697,0.0,0
1607,936648.0,0.43200000000000005,0.0,0
1608,937270.0,0.1054,0.0,0
1609,937293.0,0.0144,-0.05117487463109325,1
1610,937488.0,0.0796,0.0,0
1611,937613.0,0.2812,0.0,0
1612,938262.0,0.2812,0.0,0
1613,939212.0,0.0941,0.0,0
1614,940769.0,0.3005,0.0,0
1615,941240.0,0.0405,0.0,0
1616,941435.0,0.0405,0.04175556229572893,1
1617,941680.0,0.1583,0.0,0
1618,942850.0,0.27090000000000003,0.0,0
1619,942952.0,0.2566,0.0,0
1620,943259.0,0.2241,0.0,0
1621,945365.0,0.0541,0.0,0
1622,945722.0,0.37729999999999997,0.0,0
1623,945828.0,0.1594,0.0,0
1624,946210.0,0.1184,0.0,0
1625,946240.0,0.3739,0.0,0
1626,946417.0,0.4667,0.0,0
1627,947037.0,0.0371,0.0,0
1628,947418.0,0.0377,0.0,0
1629,947657.0,0.1057,0.0,0
1630,947823.0,0.467,0.0,0
1631,948179.0,0.1221,0.0,0
1632,948274.0,0.0472,0.0,0
1633,948573.0,0.0625,0.0,0
1634,948638.0,0.0223,0.06795937876202184,1
1635,948839.0,0.4079,0.0,0
1636,948998.0,0.40790000000000004,0.0,0
1637,950460.0,0.43079999999999996,0.0,0
1638,950495.0,0.0143,0.0,0
1639,950741.0,0.0134,0.0,0
1640,950777.0,0.0591,0.0,0
1641,950796.0,0.2934,0.0,0
1642,951881.0,0.0195,0.0,0
1643,952369.0,0.1278,0.0,0
1644,953112.0,0.48019999999999996,0.0,0
1645,954236.0,0.0657,0.0,0
1646,954344.0,0.0134,0.008963781747815808,1
1647,954543.0,0.2398,0.0,0
1648,954856.0,0.0621,0.0,0
1649,955458.0,0.0437,0.0,0
1650,956097.0,0.0143,0.0,0
1651,956108.0,0.0622,0.0,0
1652,956301.0,0.0622,0.0,0
1653,957712.0,0.0437,0.0,0
1654,958530.0,0.0633,0.0,0
1655,958531.0,0.10699999999999998,0.0,0
1656,958622.0,0.0633,0.0,0
1657,958686.0,0.3067,0.0,0
1658,958692.0,0.4574,0.0,0
1659,958792.0,0.1146,0.0,0
1660,958902.0,0.2611,0.0,0
1661,958956.0,0.4969,0.0,0
1662,959695.0,0.0632,0.0,0
1663,960021.0,0.1341,0.0,0
1664,962055.0,0.0231,0.0,0
1665,962927.0,0.01429999999999998,0.0,0
1666,964411.0,0.0406,0.0,0
1667,965318.0,0.0143,0.0,0
1668,965637.0,0.0143,0.0,0
1669,966052.0,0.0143,0.0,0
1670,966165.0,0.08940000000000003,0.0,0
1671,966335.0,0.0894,0.0,0
1672,966377.0,0.0223,0.0,0
1673,967285.0,0.08950000000000002,0.0,0
1674,967415.0,0.0168,0.0,0
1675,968819.0,0.09199999999999997,0.0,0
1676,969013.0,0.1139,0.0,0
1677,969089.0,0.0442,0.0,0
1678,969458.0,0.22209999999999996,0.0,0
1679,969516.0,0.1544,0.0,0
1680,969763.0,0.1636,0.0,0
1681,969771.0,0.0148,0.0,0
1682,970642.0,0.22209999999999996,0.0,0
1683,972139.0,0.044,0.0,0
1684,972837.0,0.1634,0.0,0
1685,974044.0,0.1632,0.0,0
1686,975073.0,0.0143,0.0,0
1687,975097.0,0.0143,0.0,0
1688,975198.0,0.0143,0.0,0
1689,975337.0,0.16080000000000005,0.0,0
1690,975666.0,0.1465,-0.007931741851934416,1
1691,976657.0,0.033,0.0,0
1692,976854.0,0.0407,0.0,0
1693,978495.0,0.011,0.0,0
1694,979059.0,0.0169,0.0,0
1695,980753.0,0.0127,0.0,0
1696,981313.0,0.0162,0.0,0
1697,982120.0,0.0419,0.0,0
1698,982238.0,0.22819999999999996,0.0,0
1699,983986.0,0.0275,0.0,0
1700,984222.0,0.0316,0.0,0
1701,984458.0,0.0931,0.0,0
1702,984526.0,0.4056,0.0,0
1703,985200.0,0.0275,0.0,0
1704,985459.0,0.042,0.0,0
1705,986888.0,0.0154,0.0,0
1706,987044.0,0.2131,0.0,0
1707,989145.0,0.0154,0.0,0
1708,990382.0,0.2136,0.0,0
1709,990634.0,0.0357,0.0,0
1710,991300.0,0.2179,0.0,0
1711,991404.0,0.0487,0.0,0
1712,991465.0,0.0239,0.0,0
1713,991469.0,0.3347,0.0,0
1714,993211.0,0.0931,0.0,0
1715,993992.0,0.0116,0.0,0
1716,995300.0,0.0173,0.0,0
1717,995329.0,0.0638,0.0,0
1718,995907.0,0.045,0.0,0
1719,996442.0,0.0431,0.03687577842335433,1
1720,998037.0,0.2224,0.0,0
1721,998893.0,0.0541,0.0,0
1722,999792.0,0.0276,0.0,0
1723,999996.0,0.0344,0.0,0
